frame,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
3554,-0.05917324,2.48,8.058725,0,-0.01170618,0,0.9999315
3555,-0.06059161,2.48,8.119294,0,-0.01170618,0,0.9999315
3556,-0.06194046,2.48,8.176895,0,-0.01170618,0,0.9999315
3557,-0.06343698,2.48,8.240802,0,-0.01170618,0,0.9999315
3558,-0.06485018,2.48,8.301151,0,-0.01170618,0,0.9999315
3559,-0.06628994,2.48,8.362635,0,-0.01170618,0,0.9999315
3560,-0.06762488,2.48,8.419641,0,-0.01170618,0,0.9999315
3561,-0.06906522,2.48,8.48115,0,-0.01170618,0,0.9999315
3562,-0.07045062,2.48,8.540311,0,-0.01170618,0,0.9999315
3563,-0.07213932,2.48,8.612425,0,-0.01170618,0,0.9999315
3564,-0.0735918,2.48,8.674451,0,-0.01170618,0,0.9999315
3565,-0.07520502,2.48,8.743341,0,-0.01170618,0,0.9999315
3566,-0.0766615,2.48,8.805538,0,-0.01170618,0,0.9999315
3567,-0.07812173,2.48,8.867896,0,-0.01170618,0,0.9999315
3568,-0.07967576,2.48,8.934258,0,-0.01170618,0,0.9999315
3569,-0.08115124,2.48,8.997267,0,-0.01170618,0,0.9999315
3570,-0.08265691,2.48,9.061564,0,-0.01170618,0,0.9999315
3571,-0.08416104,2.48,9.125796,0,-0.01170618,0,0.9999315
3572,-0.08602892,2.48,9.205562,0,-0.01170618,0,0.9999315
3573,-0.08781727,2.48,9.280521,0,-0.01192624,0,0.999929
3574,-0.08950943,2.48,9.351449,0,-0.01192624,0,0.999929
3575,-0.09117315,2.48,9.421185,0,-0.01192624,0,0.999929
3576,-0.09276228,2.48,9.487794,0,-0.01192624,0,0.999929
3577,-0.0944149,2.48,9.557063,0,-0.01192624,0,0.999929
3578,-0.09604059,2.48,9.625205,0,-0.01192624,0,0.999929
3579,-0.09802388,2.48,9.708336,0,-0.01192624,0,0.999929
3580,-0.09981584,2.48,9.783446,0,-0.01192624,0,0.999929
3581,-0.1014398,2.48,9.851515,0,-0.01192624,0,0.999929
3582,-0.1030655,2.48,9.919659,0,-0.01192624,0,0.999929
3583,-0.1046677,2.48,9.986814,0,-0.01192624,0,0.999929
3584,-0.1063567,2.48,10.05761,0,-0.01192624,0,0.999929
3585,-0.1081104,2.48,10.13112,0,-0.01192624,0,0.999929
3586,-0.1111521,2.48,10.25499,0,-0.01227502,0,0.9999247
3587,-0.1129078,2.48,10.32649,0,-0.01227502,0,0.9999247
3588,-0.1147549,2.48,10.40171,0,-0.01227502,0,0.9999247
3589,-0.1165343,2.48,10.47417,0,-0.01227502,0,0.9999247
3590,-0.1182142,2.48,10.54258,0,-0.01227502,0,0.9999247
3591,-0.1199135,2.48,10.61179,0,-0.01227502,0,0.9999247
3592,-0.1217355,2.48,10.68598,0,-0.01227502,0,0.9999247
3593,-0.1234435,2.48,10.75554,0,-0.01227502,0,0.9999247
3594,-0.1251937,2.48,10.82681,0,-0.01227502,0,0.9999247
3595,-0.1269439,2.48,10.89809,0,-0.01227502,0,0.9999247
3596,-0.1286249,2.48,10.96655,0,-0.01227502,0,0.9999247
3597,-0.130377,2.48,11.0379,0,-0.01227502,0,0.9999247
3598,-0.1321252,2.48,11.10909,0,-0.01227502,0,0.9999247
3599,-0.1341981,2.48,11.19351,0,-0.01227502,0,0.9999247
3600,-0.1359754,2.48,11.26589,0,-0.01227502,0,0.9999247
3601,-0.1376897,2.48,11.3357,0,-0.01227502,0,0.9999247
3602,-0.1394971,2.48,11.40931,0,-0.01227502,0,0.9999247
3603,-0.1414281,2.48,11.48794,0,-0.01227502,0,0.9999247
3604,-0.1432743,2.48,11.56313,0,-0.01227502,0,0.9999247
3605,-0.1453363,2.48,11.6471,0,-0.01227502,0,0.9999247
3606,-0.1472213,2.48,11.72386,0,-0.01227502,0,0.9999247
3607,-0.1511163,2.48,11.88249,0,-0.01227502,0,0.9999247
3608,-0.1528216,2.48,11.95193,0,-0.01227502,0,0.9999247
3609,-0.1545193,2.48,12.02107,0,-0.01227502,0,0.9999247
3610,-0.1563815,2.48,12.0969,0,-0.01227502,0,0.9999247
3611,-0.1581183,2.48,12.16763,0,-0.01227502,0,0.9999247
3612,-0.1601457,2.48,12.24943,0,-0.01239017,0,0.9999233
3613,-0.1618982,2.48,12.32013,0,-0.01239017,0,0.9999233
3614,-0.1637155,2.48,12.39346,0,-0.01239017,0,0.9999233
3615,-0.1657514,2.48,12.47559,0,-0.01239017,0,0.9999233
3616,-0.167482,2.48,12.54541,0,-0.01239017,0,0.9999233
3617,-0.1692633,2.48,12.61728,0,-0.01239017,0,0.9999233
3618,-0.171041,2.48,12.689,0,-0.01239017,0,0.9999233
3619,-0.1728903,2.48,12.76361,0,-0.01239017,0,0.9999233
3620,-0.1746885,2.48,12.83616,0,-0.01239017,0,0.9999233
3621,-0.1766143,2.48,12.91386,0,-0.01239017,0,0.9999233
3622,-0.1787834,2.48,12.9997,0,-0.01263186,0,0.9999202
3623,-0.1806843,2.48,13.07492,0,-0.01263187,0,0.9999202
3624,-0.1824337,2.48,13.14415,0,-0.01263187,0,0.9999202
3625,-0.1843001,2.48,13.21741,0,-0.01273501,0,0.9999189
3626,-0.1862129,2.48,13.29249,0,-0.01273501,0,0.9999189
3627,-0.1880216,2.48,13.36349,0,-0.01273501,0,0.9999189
3628,-0.1898012,2.48,13.43334,0,-0.01273501,0,0.9999189
3629,-0.1916897,2.48,13.50747,0,-0.01273501,0,0.9999189
3630,-0.1935549,2.48,13.58068,0,-0.01273501,0,0.9999189
3631,-0.1953909,2.48,13.65275,0,-0.01273501,0,0.9999189
3632,-0.1972295,2.48,13.72492,0,-0.01273501,0,0.9999189
3633,-0.1993,2.48,13.80619,0,-0.01273501,0,0.9999189
3634,-0.2011336,2.48,13.87816,0,-0.01273501,0,0.9999189
3635,-0.2032018,2.48,13.95863,0,-0.01284829,0,0.9999175
3636,-0.2050225,2.48,14.02947,0,-0.01284829,0,0.9999175
3637,-0.2069703,2.48,14.10525,0,-0.01284829,0,0.9999175
3638,-0.2086874,2.48,14.17205,0,-0.01284829,0,0.9999175
3639,-0.2104029,2.48,14.2388,0,-0.01284829,0,0.9999175
3640,-0.2125018,2.48,14.32046,0,-0.01284829,0,0.9999175
3641,-0.2143316,2.48,14.39165,0,-0.01284829,0,0.9999175
3642,-0.2161285,2.48,14.46155,0,-0.01284829,0,0.9999175
3643,-0.2179841,2.48,14.53375,0,-0.01284829,0,0.9999175
3644,-0.2197667,2.48,14.6031,0,-0.01284829,0,0.9999175
3645,-0.2217226,2.48,14.6792,0,-0.01284829,0,0.9999175
3646,-0.2237427,2.48,14.7578,0,-0.01284829,0,0.9999175
3647,-0.2255976,2.48,14.82996,0,-0.01284829,0,0.9999175
3648,-0.2274893,2.48,14.90356,0,-0.01284829,0,0.9999175
3649,-0.2292147,2.48,14.97069,0,-0.01284829,0,0.9999175
3650,-0.2314303,2.48,15.05689,0,-0.01284829,0,0.9999175
3651,-0.2333791,2.48,15.13271,0,-0.01284829,0,0.9999175
3652,-0.2351777,2.48,15.20268,0,-0.01284829,0,0.9999175
3653,-0.2370294,2.48,15.27473,0,-0.01284829,0,0.9999175
3654,-0.2391699,2.48,15.35801,0,-0.01284829,0,0.9999175
3655,-0.241003,2.48,15.42933,0,-0.01284829,0,0.9999175
3656,-0.242845,2.48,15.50099,0,-0.01284829,0,0.9999175
3657,-0.2445906,2.48,15.56891,0,-0.01284829,0,0.9999175
3658,-0.2464728,2.48,15.64213,0,-0.01284829,0,0.9999175
3659,-0.248177,2.48,15.70844,0,-0.01284829,0,0.9999175
3660,-0.2499883,2.48,15.77891,0,-0.01284829,0,0.9999175
3661,-0.2518044,2.48,15.84956,0,-0.01284829,0,0.9999175
3662,-0.2537161,2.48,15.92394,0,-0.01284829,0,0.9999175
3663,-0.2559867,2.48,16.01228,0,-0.01284829,0,0.9999175
3664,-0.2578333,2.48,16.08413,0,-0.01284829,0,0.9999175
3665,-0.2596514,2.48,16.15486,0,-0.01284829,0,0.9999175
3666,-0.2613437,2.48,16.2207,0,-0.01284829,0,0.9999175
3667,-0.2630835,2.48,16.28839,0,-0.01284829,0,0.9999175
3668,-0.264966,2.48,16.36163,0,-0.01284829,0,0.9999175
3669,-0.2667492,2.48,16.43101,0,-0.01284829,0,0.9999175
3670,-0.2686275,2.48,16.50408,0,-0.01284829,0,0.9999175
3671,-0.270549,2.48,16.57884,0,-0.01284829,0,0.9999175
3672,-0.2722841,2.48,16.64635,0,-0.01284829,0,0.9999175
3673,-0.2740734,2.48,16.71596,0,-0.01284829,0,0.9999175
3674,-0.2759565,2.48,16.78923,0,-0.01284829,0,0.9999175
3675,-0.2776983,2.48,16.857,0,-0.01284829,0,0.9999175
3676,-0.2795995,2.48,16.93096,0,-0.01284829,0,0.9999175
3677,-0.281764,2.48,17.01517,0,-0.01284829,0,0.9999175
3678,-0.2837643,2.48,17.093,0,-0.01284829,0,0.9999175
3679,-0.2856446,2.48,17.16615,0,-0.01284829,0,0.9999175
3680,-0.2875777,2.48,17.24136,0,-0.01284829,0,0.9999175
3681,-0.2892993,2.48,17.30834,0,-0.01284829,0,0.9999175
3682,-0.2912332,2.48,17.38358,0,-0.01284829,0,0.9999175
3683,-0.2932017,2.48,17.46017,0,-0.01284829,0,0.9999175
3684,-0.2950494,2.48,17.53206,0,-0.01284829,0,0.9999175
3685,-0.2967578,2.48,17.59852,0,-0.01284829,0,0.9999175
3686,-0.298683,2.48,17.67342,0,-0.01284829,0,0.9999175
3687,-0.3004504,2.48,17.74219,0,-0.01284829,0,0.9999175
3688,-0.3024355,2.48,17.81942,0,-0.01284829,0,0.9999175
3689,-0.3042476,2.48,17.88993,0,-0.01284829,0,0.9999175
3690,-0.3060624,2.48,17.96053,0,-0.01284829,0,0.9999175
3691,-0.3079747,2.48,18.03493,0,-0.01284829,0,0.9999175
3692,-0.3097259,2.48,18.10306,0,-0.01284829,0,0.9999175
3693,-0.3114842,2.48,18.17147,0,-0.01284829,0,0.9999175
3694,-0.31327,2.48,18.24095,0,-0.01284829,0,0.9999175
3695,-0.3151264,2.48,18.31317,0,-0.01284829,0,0.9999175
3696,-0.3169285,2.48,18.38329,0,-0.01284829,0,0.9999175
3697,-0.3214497,2.48,18.55919,0,-0.01284829,0,0.9999175
3698,-0.3233784,2.48,18.63422,0,-0.01284829,0,0.9999175
3699,-0.3252194,2.48,18.70585,0,-0.01284829,0,0.9999175
3700,-0.3270984,2.48,18.77896,0,-0.01284829,0,0.9999175
3701,-0.3290281,2.48,18.85403,0,-0.01284829,0,0.9999175
3702,-0.3309374,2.48,18.92832,0,-0.01284829,0,0.9999175
3703,-0.3327961,2.48,19.00063,0,-0.01284829,0,0.9999175
3704,-0.3346362,2.48,19.07222,0,-0.01284829,0,0.9999175
3705,-0.3363508,2.48,19.13893,0,-0.01284829,0,0.9999175
3706,-0.3381991,2.48,19.21084,0,-0.01284829,0,0.9999175
3707,-0.3399863,2.48,19.28037,0,-0.01284829,0,0.9999175
3708,-0.3416968,2.48,19.34692,0,-0.01284829,0,0.9999175
3709,-0.3438745,2.48,19.43165,0,-0.01284829,0,0.9999175
3710,-0.3457593,2.48,19.50498,0,-0.01284829,0,0.9999175
3711,-0.3475245,2.48,19.57365,0,-0.01284829,0,0.9999175
3712,-0.3492245,2.48,19.6398,0,-0.01284829,0,0.9999175
3713,-0.3511534,2.48,19.71484,0,-0.01284829,0,0.9999175
3714,-0.3528774,2.48,19.78192,0,-0.01284829,0,0.9999175
3715,-0.3546124,2.48,19.84942,0,-0.01284829,0,0.9999175
3716,-0.3564391,2.48,19.92049,0,-0.01284829,0,0.9999175
3717,-0.3583413,2.48,19.9945,0,-0.01284829,0,0.9999175
3718,-0.3602556,2.48,20.06897,0,-0.01284829,0,0.9999175
3719,-0.3619842,2.48,20.13622,0,-0.01284829,0,0.9999175
3720,-0.3637472,2.48,20.20482,0,-0.01284829,0,0.9999175
3721,-0.3657263,2.48,20.28181,0,-0.01284829,0,0.9999175
3722,-0.3676558,2.48,20.35688,0,-0.01284829,0,0.9999175
3723,-0.3697921,2.48,20.44,0,-0.01284829,0,0.9999175
3724,-0.3717039,2.48,20.51438,0,-0.01284829,0,0.9999175
3725,-0.3735725,2.48,20.58708,0,-0.01284829,0,0.9999175
3726,-0.3753254,2.48,20.65528,0,-0.01284829,0,0.9999175
3727,-0.3770693,2.48,20.72313,0,-0.01284829,0,0.9999175
3728,-0.3789725,2.48,20.79717,0,-0.01284829,0,0.9999175
3729,-0.3807825,2.48,20.86759,0,-0.01284829,0,0.9999175
3730,-0.3829465,2.48,20.95178,0,-0.01284829,0,0.9999175
3731,-0.3848265,2.48,21.02493,0,-0.01284829,0,0.9999175
3732,-0.3867258,2.48,21.09883,0,-0.01284829,0,0.9999175
3733,-0.3885145,2.48,21.16841,0,-0.01284829,0,0.9999175
3734,-0.3903371,2.48,21.23932,0,-0.01284829,0,0.9999175
3735,-0.3922108,2.48,21.31222,0,-0.01284829,0,0.9999175
3736,-0.3943571,2.48,21.39573,0,-0.01284829,0,0.9999175
3737,-0.3963874,2.48,21.47472,0,-0.01284829,0,0.9999175
3738,-0.3982549,2.48,21.54737,0,-0.01284829,0,0.9999175
3739,-0.4000866,2.48,21.61864,0,-0.01284829,0,0.9999175
3740,-0.401891,2.48,21.68884,0,-0.01284829,0,0.9999175
3741,-0.403595,2.48,21.75514,0,-0.01284829,0,0.9999175
3742,-0.4054207,2.48,21.82617,0,-0.01284829,0,0.9999175
3743,-0.4073128,2.48,21.89978,0,-0.01284829,0,0.9999175
3744,-0.4090895,2.48,21.96891,0,-0.01284829,0,0.9999175
3745,-0.4108337,2.48,22.03677,0,-0.01284829,0,0.9999175
3746,-0.4126853,2.48,22.10881,0,-0.01284829,0,0.9999175
3747,-0.4147148,2.48,22.18777,0,-0.01284829,0,0.9999175
3748,-0.4165176,2.48,22.2579,0,-0.01284829,0,0.9999175
3749,-0.4182423,2.48,22.32501,0,-0.01284829,0,0.9999175
3750,-0.4204877,2.48,22.41237,0,-0.01284829,0,0.9999175
3751,-0.4223811,2.48,22.48603,0,-0.01284829,0,0.9999175
3752,-0.4241791,2.48,22.55598,0,-0.01284829,0,0.9999175
3753,-0.4260234,2.48,22.62774,0,-0.01284829,0,0.9999175
3754,-0.4277228,2.48,22.69386,0,-0.01284829,0,0.9999175
3755,-0.4295467,2.48,22.76481,0,-0.01284829,0,0.9999175
3756,-0.4312954,2.48,22.83285,0,-0.01284829,0,0.9999175
3757,-0.4332229,2.48,22.90784,0,-0.01284829,0,0.9999175
3758,-0.4349248,2.48,22.97406,0,-0.01284829,0,0.9999175
3759,-0.4366544,2.48,23.04135,0,-0.01284829,0,0.9999175
3760,-0.4384879,2.48,23.11268,0,-0.01284829,0,0.9999175
3761,-0.440474,2.48,23.18995,0,-0.01284829,0,0.9999175
3762,-0.4421781,2.48,23.25625,0,-0.01284829,0,0.9999175
3763,-0.4439707,2.48,23.326,0,-0.01284829,0,0.9999175
3764,-0.4464613,2.48,23.4229,0,-0.01284829,0,0.9999175
3765,-0.448403,2.48,23.49844,0,-0.01284829,0,0.9999175
3766,-0.4507508,2.48,23.58978,0,-0.01284829,0,0.9999175
3767,-0.4526515,2.48,23.66373,0,-0.01284829,0,0.9999175
3768,-0.454412,2.48,23.73223,0,-0.01284829,0,0.9999175
3769,-0.4561771,2.48,23.8009,0,-0.01284829,0,0.9999175
3770,-0.4580584,2.48,23.87409,0,-0.01284829,0,0.9999175
3771,-0.4598295,2.48,23.943,0,-0.01284829,0,0.9999175
3772,-0.4617499,2.48,24.01771,0,-0.01284829,0,0.9999175
3773,-0.4635342,2.48,24.08713,0,-0.01284829,0,0.9999175
3774,-0.4652929,2.48,24.15556,0,-0.01284829,0,0.9999175
3775,-0.467143,2.48,24.22754,0,-0.01284829,0,0.9999175
3776,-0.4690397,2.48,24.30133,0,-0.01284829,0,0.9999175
3777,-0.4712554,2.48,24.38753,0,-0.01284829,0,0.9999175
3778,-0.4730457,2.48,24.45719,0,-0.01284829,0,0.9999175
3779,-0.4748275,2.48,24.52651,0,-0.01284829,0,0.9999175
3780,-0.476588,2.48,24.59501,0,-0.01284829,0,0.9999175
3781,-0.4784855,2.48,24.66883,0,-0.01284829,0,0.9999175
3782,-0.4802271,2.48,24.73659,0,-0.01284829,0,0.9999175
3783,-0.4820612,2.48,24.80795,0,-0.01284829,0,0.9999175
3784,-0.4838786,2.48,24.87865,0,-0.01284829,0,0.9999175
3785,-0.4857296,2.48,24.95067,0,-0.01284829,0,0.9999175
3786,-0.487489,2.48,25.01912,0,-0.01284829,0,0.9999175
3787,-0.4893624,2.48,25.092,0,-0.01284829,0,0.9999175
3788,-0.4913765,2.48,25.17037,0,-0.01284829,0,0.9999175
3789,-0.4959286,2.48,25.34747,0,-0.01284829,0,0.9999175
3790,-0.4977883,2.48,25.41982,0,-0.01284829,0,0.9999175
3791,-0.4995904,2.48,25.48994,0,-0.01284829,0,0.9999175
3792,-0.501484,2.48,25.56361,0,-0.01284829,0,0.9999175
3793,-0.5034179,2.48,25.63885,0,-0.01284829,0,0.9999175
3794,-0.5054234,2.48,25.71688,0,-0.01284829,0,0.9999175
3795,-0.5072153,2.48,25.78659,0,-0.01284829,0,0.9999175
3796,-0.5089829,2.48,25.85536,0,-0.01284829,0,0.9999175
3797,-0.5108004,2.48,25.92608,0,-0.01284829,0,0.9999175
3798,-0.5125582,2.48,25.99446,0,-0.01284829,0,0.9999175
3799,-0.5142923,2.48,26.06193,0,-0.01284829,0,0.9999175
3800,-0.5161441,2.48,26.13398,0,-0.01284829,0,0.9999175
3801,-0.5178472,2.48,26.20024,0,-0.01284829,0,0.9999175
3802,-0.5199083,2.48,26.28043,0,-0.01284829,0,0.9999175
3803,-0.52192,2.48,26.3587,0,-0.01284829,0,0.9999175
3804,-0.5236991,2.48,26.42791,0,-0.01284829,0,0.9999175
3805,-0.5256963,2.48,26.50562,0,-0.01284829,0,0.9999175
3806,-0.527639,2.48,26.5812,0,-0.01284829,0,0.9999175
3807,-0.5295449,2.48,26.65535,0,-0.01284829,0,0.9999175
3808,-0.531382,2.48,26.72682,0,-0.01284829,0,0.9999175
3809,-0.5332751,2.48,26.80048,0,-0.01284829,0,0.9999175
3810,-0.5351328,2.48,26.87276,0,-0.01284829,0,0.9999175
3811,-0.5368409,2.48,26.93921,0,-0.01284829,0,0.9999175
3812,-0.5386522,2.48,27.00968,0,-0.01284829,0,0.9999175
3813,-0.5406363,2.48,27.08687,0,-0.01284829,0,0.9999175
3814,-0.5425898,2.48,27.16288,0,-0.01284829,0,0.9999175
3815,-0.5447215,2.48,27.24581,0,-0.01284829,0,0.9999175
3816,-0.5465872,2.48,27.3184,0,-0.01284829,0,0.9999175
3817,-0.5483772,2.48,27.38804,0,-0.01284829,0,0.9999175
3818,-0.550118,2.48,27.45577,0,-0.01284829,0,0.9999175
3819,-0.5520334,2.48,27.53029,0,-0.01284829,0,0.9999175
3820,-0.5538943,2.48,27.60269,0,-0.01284829,0,0.9999175
3821,-0.5558575,2.48,27.67907,0,-0.01284829,0,0.9999175
3822,-0.5577849,2.48,27.75406,0,-0.01284829,0,0.9999175
3823,-0.5595421,2.48,27.82242,0,-0.01284829,0,0.9999175
3824,-0.5613561,2.48,27.893,0,-0.01284829,0,0.9999175
3825,-0.5630701,2.48,27.95968,0,-0.01284829,0,0.9999175
3826,-0.5648329,2.48,28.02826,0,-0.01284829,0,0.9999175
3827,-0.5666716,2.48,28.0998,0,-0.01284829,0,0.9999175
3828,-0.5681342,2.48,28.18243,0,-0.01284829,0,0.9999175
3829,-0.568932,2.48,28.26283,0,-0.01284829,0,0.9999175
3830,-0.5691088,2.48,28.34246,0,-0.01284829,0,0.9999175
3831,-0.5687287,2.48,28.4177,0,-0.01284829,0,0.9999175
3832,-0.5679082,2.48,28.48735,0,-0.01284829,0,0.9999175
3833,-0.5666202,2.48,28.55696,0,-0.01284829,0,0.9999175
3834,-0.5649303,2.48,28.6245,0,-0.01284829,0,0.9999175
3835,-0.5625374,2.48,28.69884,0,-0.01284829,0,0.9999175
3836,-0.5596883,2.48,28.77152,0,-0.01284829,0,0.9999175
3837,-0.5563586,2.48,28.84367,0,-0.01284829,0,0.9999175
3838,-0.552,2.48,28.9236,0,-0.01284829,0,0.9999175
3839,-0.54703,2.48,29.0025,0,-0.01284829,0,0.9999175
3840,-0.5422636,2.48,29.0702,0,-0.01284829,0,0.9999175
3841,-0.53703,2.48,29.13737,0,-0.01284829,0,0.9999175
3842,-0.5308542,2.48,29.2091,0,-0.01284829,0,0.9999175
3843,-0.5236179,2.48,29.28528,0,-0.01284829,0,0.9999175
3844,-0.5165517,2.48,29.35377,0,-0.01284829,0,0.9999175
3845,-0.5089279,2.48,29.42214,0,-0.01284829,0,0.9999175
3846,-0.5006272,2.48,29.49125,0,-0.01284829,0,0.9999175
3847,-0.4917195,2.48,29.56034,0,-0.01284829,0,0.9999175
3848,-0.4828168,2.48,29.62516,0,-0.01284829,0,0.9999175
3849,-0.472848,2.48,29.69324,0,-0.01284829,0,0.9999175
3850,-0.4627216,2.48,29.75844,0,-0.01284829,0,0.9999175
3851,-0.4518333,2.48,29.82462,0,-0.01284829,0,0.9999175
3852,-0.4407471,2.48,29.88847,0,-0.01284829,0,0.9999175
3853,-0.4298548,2.48,29.94821,0,-0.01284829,0,0.9999175
3854,-0.4186194,2.48,30.00702,0,-0.01284829,0,0.9999175
3855,-0.4065623,2.48,30.06724,0,-0.01284829,0,0.9999175
3856,-0.3922165,2.48,30.13529,0,-0.01284829,0,0.9999175
3857,-0.3788304,2.48,30.196,0,-0.01284829,0,0.9999175
3858,-0.3647557,2.48,30.25708,0,-0.01284829,0,0.9999175
3859,-0.3511525,2.48,30.31378,0,-0.01284829,0,0.9999175
3860,-0.3367942,2.48,30.37127,0,-0.01284829,0,0.9999175
3861,-0.3220829,2.48,30.42794,0,-0.01284829,0,0.9999175
3862,-0.3068828,2.48,30.4843,0,-0.01284829,0,0.9999175
3863,-0.2882178,2.48,30.55053,0,-0.01284829,0,0.9999175
3864,-0.2721637,2.48,30.60549,0,-0.01284829,0,0.9999175
3865,-0.2539921,2.48,30.66533,0,-0.01284829,0,0.9999175
3866,-0.2367495,2.48,30.72016,0,-0.01284829,0,0.9999175
3867,-0.2179602,2.48,30.77777,0,-0.01284829,0,0.9999175
3868,-0.1984752,2.48,30.8354,0,-0.01284829,0,0.9999175
3869,-0.1789522,2.48,30.89118,0,-0.01284829,0,0.9999175
3870,-0.1581509,2.48,30.94856,0,-0.01284829,0,0.9999175
3871,-0.1384152,2.48,31.00128,0,-0.01284829,0,0.9999175
3872,-0.1183648,2.48,31.05319,0,-0.01284829,0,0.9999175
3873,-0.09634299,2.48,31.10834,0,-0.01284829,0,0.9999175
3874,-0.07402573,2.48,31.16245,0,-0.01284829,0,0.9999175
3875,-0.05283666,2.48,31.21232,0,-0.01284829,0,0.9999175
3876,-0.03185955,2.48,31.26031,0,-0.01284829,0,0.9999175
3877,-0.009952296,2.48,31.30901,0,-0.01284829,0,0.9999175
3878,0.01242974,2.48,31.35737,0,-0.01284829,0,0.9999175
3879,0.03528649,2.48,31.40538,0,-0.01284829,0,0.9999175
3880,0.09223169,2.48,31.51736,0,-0.01284829,0,0.9999175
3881,0.1202655,2.48,31.57079,0,-0.01284829,0,0.9999175
3882,0.1466496,2.48,31.61966,0,-0.01284829,0,0.9999175
3883,0.1744605,2.48,31.66968,0,-0.01284829,0,0.9999175
3884,0.2008056,2.48,31.71581,0,-0.01284829,0,0.9999175
3885,0.2283385,2.48,31.7627,0,-0.01284829,0,0.9999175
3886,0.2564948,2.48,31.80936,0,-0.01284829,0,0.9999175
3887,0.2867447,2.48,31.85807,0,-0.01284829,0,0.9999175
3888,0.3148754,2.48,31.9022,0,-0.01284829,0,0.9999175
3889,0.3451892,2.48,31.94846,0,-0.01284829,0,0.9999175
3890,0.377512,2.48,31.9964,0,-0.01284829,0,0.9999175
3891,0.4074651,2.48,32.03969,0,-0.01284829,0,0.9999175
3892,0.4387552,2.48,32.08373,0,-0.01284829,0,0.9999175
3893,0.4719626,2.48,32.1292,0,-0.01284829,0,0.9999175
3894,0.5067434,2.48,32.1755,0,-0.01284829,0,0.9999175
3895,0.5407289,2.48,32.21953,0,-0.01284829,0,0.9999175
3896,0.5743104,2.48,32.26191,0,-0.01284829,0,0.9999175
3897,0.6077352,2.48,32.30304,0,-0.01284829,0,0.9999175
3898,0.6408104,2.48,32.34272,0,-0.01284829,0,0.9999175
3899,0.6759074,2.48,32.38376,0,-0.01284829,0,0.9999175
3900,0.7117064,2.48,32.42454,0,-0.01284829,0,0.9999175
3901,0.7468028,2.48,32.46353,0,-0.01284829,0,0.9999175
3902,0.7841763,2.48,32.50396,0,-0.01284829,0,0.9999175
3903,0.82511,2.48,32.54702,0,-0.01284829,0,0.9999175
3904,0.8626971,2.48,32.58555,0,-0.01284829,0,0.9999175
3905,0.8976242,2.48,32.62052,0,-0.01284829,0,0.9999175
3906,0.9338697,2.48,32.65594,0,-0.01284829,0,0.9999175
3907,0.9719094,2.48,32.69221,0,-0.01284829,0,0.9999175
3908,1.017597,2.48,32.73449,0,-0.01284829,0,0.9999175
3909,1.059176,2.48,32.77197,0,-0.01284829,0,0.9999175
3910,1.099852,2.48,32.8077,0,-0.01284829,0,0.9999175
3911,1.141107,2.48,32.84301,0,-0.01284829,0,0.9999175
3912,1.180009,2.48,32.87553,0,-0.01284829,0,0.9999175
3913,1.221881,2.48,32.90964,0,-0.01284829,0,0.9999175
3914,1.264007,2.48,32.94309,0,-0.01284829,0,0.9999175
3915,1.305598,2.48,32.9753,0,-0.01284829,0,0.9999175
3916,1.353337,2.48,33.01124,0,-0.01284829,0,0.9999175
3917,1.410821,2.48,33.05308,0,-0.01284829,0,0.9999175
3918,1.454938,2.48,33.08437,0,-0.01284829,0,0.9999175
3919,1.498601,2.48,33.11457,0,-0.01284829,0,0.9999175
3920,1.54232,2.48,33.14405,0,-0.01284829,0,0.9999175
3921,1.590914,2.48,33.17593,0,-0.01284829,0,0.9999175
3922,1.63709,2.48,33.20543,0,-0.01284829,0,0.9999175
3923,1.68524,2.48,33.23537,0,-0.01284829,0,0.9999175
3924,1.735719,2.48,33.26588,0,-0.01284829,0,0.9999175
3925,1.792251,2.48,33.29898,0,-0.01284829,0,0.9999175
3926,1.843165,2.48,33.32796,0,-0.01284829,0,0.9999175
3927,1.89094,2.48,33.35444,0,-0.01284829,0,0.9999175
3928,1.942823,2.48,33.38238,0,-0.01284829,0,0.9999175
3929,1.994246,2.48,33.4093,0,-0.01284829,0,0.9999175
3930,2.051867,2.48,33.43852,0,-0.01284829,0,0.9999175
3931,2.10238,2.48,33.46344,0,-0.01284829,0,0.9999175
3932,2.15333,2.48,33.48787,0,-0.01284829,0,0.9999175
3933,2.207158,2.48,33.51293,0,-0.01284829,0,0.9999175
3934,2.256932,2.48,33.53548,0,-0.01284829,0,0.9999175
3935,2.307005,2.48,33.55754,0,-0.01284829,0,0.9999175
3936,2.363788,2.48,33.58179,0,-0.01284829,0,0.9999175
3937,2.41993,2.48,33.60504,0,-0.01284829,0,0.9999175
3938,2.476964,2.48,33.62791,0,-0.01284829,0,0.9999175
3939,2.528291,2.48,33.64792,0,-0.01284829,0,0.9999175
3940,2.582543,2.48,33.66844,0,-0.01284829,0,0.9999175
3941,2.636946,2.48,33.6884,0,-0.01284829,0,0.9999175
3942,2.691867,2.48,33.70793,0,-0.01284829,0,0.9999175
3943,2.755599,2.48,33.72979,0,-0.01284829,0,0.9999175
3944,2.81598,2.48,33.74979,0,-0.01284829,0,0.9999175
3945,2.87256,2.48,33.76794,0,-0.01284829,0,0.9999175
